tSNE1,tSNE2,data,predicted
-4.265296,-66.32445,CITE-seq,Naive CD8+ T
15.744939,-2.8096867,CITE-seq,Monocytes
27.071476,-41.15693,CITE-seq,B
-22.607666,-11.271917,CITE-seq,Naive CD4+ T
-49.373566,0.6984565,CITE-seq,Naive CD4+ T
-34.753685,44.436035,CITE-seq,Effector CD4+ T
-45.091484,12.877378,CITE-seq,Naive CD4+ T
50.29459,24.92553,CITE-seq,Effector CD8+ T
49.324642,28.052366,CITE-seq,Effector CD8+ T
59.24729,-2.549476,CITE-seq,NK
-20.869118,45.55595,CITE-seq,Effector CD4+ T
0.14504641,50.494125,CITE-seq,Effector CD4+ T
-47.484726,-16.271755,CITE-seq,Naive CD4+ T
60.820656,-11.440955,CITE-seq,NK
-52.280746,-9.536907,CITE-seq,Naive CD4+ T
29.78231,24.708775,CITE-seq,Effector CD8+ T
3.2008116,34.19041,CITE-seq,NK
-57.791126,-5.14412,CITE-seq,Naive CD4+ T
-10.746642,58.484344,CITE-seq,Effector CD4+ T
-21.212831,-2.8557107,CITE-seq,Naive CD4+ T
1.9648609,44.31633,CITE-seq,Effector CD4+ T
-8.890497,59.474983,CITE-seq,Effector CD4+ T
5.86116,49.876778,CITE-seq,Effector CD4+ T
28.79055,-44.942234,CITE-seq,B
-7.6622553,-45.983017,CITE-seq,Naive CD8+ T
36.92886,23.739931,CITE-seq,Effector CD8+ T
61.6136,-23.177542,CITE-seq,NK
62.506348,-7.3425784,CITE-seq,NK
-42.44395,-19.859236,CITE-seq,Naive CD4+ T
-26.314756,6.034552,CITE-seq,Naive CD4+ T
59.245377,-4.923598,CITE-seq,NK
-13.210636,-56.31641,CITE-seq,Naive CD8+ T
-0.83260584,-47.79719,CITE-seq,Naive CD8+ T
-6.912109,39.735767,CITE-seq,Effector CD4+ T
-11.715137,-51.09721,CITE-seq,Naive CD8+ T
46.935303,28.678753,CITE-seq,Effector CD8+ T
-25.9667,-24.091326,CITE-seq,Naive CD4+ T
-16.160698,-50.354076,CITE-seq,Naive CD8+ T
-25.169165,52.94923,CITE-seq,Effector CD4+ T
18.279505,50.15512,CITE-seq,Effector CD4+ T
-45.215374,0.6937725,CITE-seq,Naive CD4+ T
-28.846958,-22.357914,CITE-seq,Naive CD4+ T
-6.4150553,-52.030598,CITE-seq,Naive CD8+ T
49.081333,49.115612,CITE-seq,Effector CD8+ T
-31.65454,-9.319505,CITE-seq,Naive CD4+ T
6.840923,50.719017,CITE-seq,Effector CD4+ T
-4.5291204,-57.107277,CITE-seq,Naive CD8+ T
-24.822868,44.476707,CITE-seq,Effector CD4+ T
39.42498,21.544739,CITE-seq,Effector CD8+ T
-10.241286,-72.71238,CITE-seq,Naive CD8+ T
-52.884663,22.461731,CITE-seq,Naive CD4+ T
14.803427,0.0055577187,CITE-seq,Monocytes
-35.514843,45.630276,CITE-seq,Effector CD4+ T
60.950035,-9.283606,CITE-seq,NK
-29.685684,-11.217856,CITE-seq,Naive CD4+ T
48.858376,-11.8732,CITE-seq,NK
2.1475177,43.13151,CITE-seq,Effector CD4+ T
0.04198517,-45.62828,CITE-seq,Naive CD8+ T
-54.601273,0.38786662,CITE-seq,Naive CD4+ T
48.289413,31.22494,CITE-seq,Effector CD8+ T
-29.620378,-23.804237,CITE-seq,Naive CD4+ T
-9.176946,-70.858345,CITE-seq,Naive CD8+ T
-48.95578,8.613216,CITE-seq,Naive CD4+ T
-10.778814,-63.01219,CITE-seq,Naive CD8+ T
2.228313,60.180557,CITE-seq,Effector CD4+ T
-31.565145,47.929787,CITE-seq,Effector CD4+ T
-51.784,4.7235737,CITE-seq,Naive CD4+ T
59.49973,-8.2946,CITE-seq,NK
57.59668,30.014757,CITE-seq,Effector CD8+ T
33.375034,-42.29336,CITE-seq,B
27.038572,-32.459507,CITE-seq,B
-27.685648,43.565052,CITE-seq,Effector CD4+ T
-47.0388,-11.334944,CITE-seq,Naive CD4+ T
-45.449295,20.35284,CITE-seq,Naive CD4+ T
-33.256268,44.229916,CITE-seq,Effector CD4+ T
-23.573406,52.25279,CITE-seq,Effector CD4+ T
-58.09736,6.610921,CITE-seq,Naive CD4+ T
14.570696,2.5951293,CITE-seq,Monocytes
-44.254375,-20.25594,CITE-seq,Naive CD4+ T
-11.651058,44.182854,CITE-seq,Effector CD4+ T
53.599422,-12.646981,CITE-seq,NK
-22.587349,-19.299034,CITE-seq,Naive CD4+ T
56.552162,-8.685918,CITE-seq,NK
14.182756,58.74256,CITE-seq,Effector CD4+ T
-17.936302,47.855686,CITE-seq,Effector CD4+ T
-9.4379,57.115314,CITE-seq,Effector CD4+ T
60.229256,2.9944267,CITE-seq,NK
30.414717,26.787687,CITE-seq,Effector CD8+ T
-25.823532,-12.8296,CITE-seq,Naive CD4+ T
31.661888,-34.836716,CITE-seq,B
-55.643036,-14.728333,CITE-seq,Naive CD4+ T
56.496544,29.009075,CITE-seq,Effector CD8+ T
-25.309633,6.811296,CITE-seq,Naive CD4+ T
-22.751501,3.7559295,CITE-seq,Naive CD4+ T
-19.39041,-70.94482,CITE-seq,Naive CD8+ T
-25.976952,-12.542878,CITE-seq,Naive CD4+ T
-34.457996,45.78505,CITE-seq,Effector CD4+ T
-43.309193,21.159067,CITE-seq,Naive CD4+ T
32.22323,27.885384,CITE-seq,Effector CD8+ T
-6.6295505,-64.71276,CITE-seq,Naive CD8+ T
30.031935,-35.02458,CITE-seq,B
7.58715,9.902535,CITE-seq,Monocytes
-11.062278,52.567913,CITE-seq,Effector CD4+ T
-57.38122,-11.590866,CITE-seq,Naive CD4+ T
-38.334946,-11.475611,CITE-seq,Naive CD4+ T
-33.305576,-17.055069,CITE-seq,Naive CD4+ T
-16.259449,53.923607,CITE-seq,Effector CD4+ T
1.3294514,-54.187958,CITE-seq,Naive CD8+ T
49.90707,25.310339,CITE-seq,Effector CD8+ T
-47.312923,-13.076275,CITE-seq,Naive CD4+ T
-4.185305,44.133938,CITE-seq,Effector CD4+ T
-48.905186,-16.182592,CITE-seq,Naive CD4+ T
57.36751,-21.71299,CITE-seq,NK
-14.143186,56.036316,CITE-seq,Effector CD4+ T
-57.796116,-3.4737651,CITE-seq,Naive CD4+ T
-47.077904,21.716736,CITE-seq,Naive CD4+ T
62.393665,-8.96179,CITE-seq,NK
-25.963013,4.672448,CITE-seq,Naive CD4+ T
14.001739,33.759396,CITE-seq,Effector CD4+ T
6.6350336,43.190918,CITE-seq,Effector CD4+ T
19.069231,-42.73224,CITE-seq,B
33.71989,24.509878,CITE-seq,Effector CD8+ T
-44.64366,10.630435,CITE-seq,Naive CD4+ T
-8.709667,-62.371105,CITE-seq,Naive CD8+ T
-19.420273,47.523567,CITE-seq,Effector CD4+ T
-1.4316503,56.642212,CITE-seq,Effector CD4+ T
62.703133,-8.669256,CITE-seq,NK
-8.69873,-52.55267,CITE-seq,Naive CD8+ T
-24.01758,2.0920997,CITE-seq,Naive CD4+ T
6.6610284,10.633452,CITE-seq,Monocytes
-6.8900657,-41.74239,CITE-seq,Naive CD8+ T
62.588715,-12.759239,CITE-seq,NK
48.257675,-11.414744,CITE-seq,NK
-38.77859,18.165403,CITE-seq,Naive CD4+ T
-22.005877,-21.446869,CITE-seq,Naive CD4+ T
-3.1055846,37.961502,CITE-seq,Effector CD4+ T
-29.214146,12.329929,CITE-seq,Naive CD4+ T
34.42055,22.713753,CITE-seq,Effector CD8+ T
-1.2994465,45.7746,CITE-seq,Effector CD4+ T
-5.634919,-68.617325,CITE-seq,Naive CD8+ T
-11.664765,-51.963837,CITE-seq,Naive CD8+ T
-12.50029,-69.25575,CITE-seq,Naive CD8+ T
-21.301632,-70.15939,CITE-seq,Naive CD8+ T
42.876846,30.641756,CITE-seq,Effector CD8+ T
-25.29249,-9.225506,CITE-seq,Naive CD4+ T
62.75306,-1.5589672,CITE-seq,NK
-34.791954,13.884651,CITE-seq,Naive CD4+ T
-52.805965,-15.509786,CITE-seq,Naive CD4+ T
62.519146,-29.837782,CITE-seq,NK
59.804825,-10.11673,CITE-seq,NK
-53.17254,-1.2717676,CITE-seq,Naive CD4+ T
0.4227337,47.62355,CITE-seq,Effector CD4+ T
22.35678,-27.339184,CITE-seq,B
-45.75818,-6.247309,CITE-seq,Naive CD4+ T
59.98481,-1.9731845,CITE-seq,NK
-4.6583405,-63.148026,CITE-seq,Naive CD8+ T
-27.587482,8.409557,CITE-seq,Naive CD4+ T
-50.30572,-15.920714,CITE-seq,Naive CD4+ T
35.820015,-44.180187,CITE-seq,B
55.368496,-2.7751544,CITE-seq,NK
-52.317837,16.99409,CITE-seq,Naive CD4+ T
-41.55731,3.2601542,CITE-seq,Naive CD4+ T
-8.777103,-64.92482,CITE-seq,Naive CD8+ T
-0.6223699,39.98377,CITE-seq,Effector CD4+ T
-3.1888556,60.27342,CITE-seq,Effector CD4+ T
22.266085,-30.629221,CITE-seq,B
-16.669357,-50.29001,CITE-seq,Naive CD8+ T
45.02438,-19.215965,CITE-seq,NK
17.725319,54.151455,CITE-seq,Effector CD4+ T
8.195541,-0.37653688,CITE-seq,Monocytes
37.878395,26.743284,CITE-seq,Effector CD8+ T
54.543602,4.8144603,CITE-seq,NK
-9.281986,-45.276688,CITE-seq,Naive CD8+ T
-55.36673,15.678853,CITE-seq,Naive CD4+ T
-10.888265,55.714252,CITE-seq,Effector CD4+ T
-31.246447,47.982784,CITE-seq,Effector CD4+ T
-55.94588,-11.513282,CITE-seq,Naive CD4+ T
-11.000665,44.415684,CITE-seq,Effector CD4+ T
-29.697868,-1.0765471,CITE-seq,Naive CD4+ T
-31.42316,-3.7907598,CITE-seq,Naive CD4+ T
-42.807236,9.982767,CITE-seq,Naive CD4+ T
-33.47534,15.442532,CITE-seq,Naive CD4+ T
-12.287486,-65.055824,CITE-seq,Naive CD8+ T
-27.58461,4.3161254,CITE-seq,Naive CD4+ T
-42.22243,-9.814407,CITE-seq,Naive CD4+ T
34.909958,22.046074,CITE-seq,Effector CD8+ T
-27.553854,-5.3496175,CITE-seq,Naive CD4+ T
-9.346857,-45.276085,CITE-seq,Naive CD8+ T
-9.944568,-60.221527,CITE-seq,Naive CD8+ T
-31.632885,-17.313572,CITE-seq,Naive CD4+ T
-51.92403,-19.60253,CITE-seq,Naive CD4+ T
23.698957,3.3800294,CITE-seq,Monocytes
-52.410847,-10.854723,CITE-seq,Naive CD4+ T
-23.525696,-17.471375,CITE-seq,Naive CD4+ T
16.13076,54.31159,CITE-seq,Effector CD4+ T
55.65421,-25.292412,CITE-seq,NK
50.10895,31.66199,CITE-seq,Effector CD8+ T
-49.89102,2.5574784,CITE-seq,Naive CD4+ T
-10.118039,44.002705,CITE-seq,Effector CD4+ T
56.13723,-4.3331394,CITE-seq,NK
32.101738,20.887863,CITE-seq,Effector CD8+ T
6.3569274,50.381973,CITE-seq,Effector CD4+ T
-11.209847,48.86018,CITE-seq,Effector CD4+ T
-13.9516325,-55.699417,CITE-seq,Naive CD8+ T
17.396044,30.798552,CITE-seq,Effector CD4+ T
7.9147844,11.470916,CITE-seq,Monocytes
-6.3437696,-64.16303,CITE-seq,Naive CD8+ T
11.521239,4.8888025,CITE-seq,Monocytes
-30.934748,-3.5843763,CITE-seq,Naive CD4+ T
19.550428,-1.052944,CITE-seq,Monocytes
-36.401375,6.246239,CITE-seq,Naive CD4+ T
56.899616,29.210833,CITE-seq,Effector CD8+ T
-31.907076,-0.69712675,CITE-seq,Naive CD4+ T
54.378006,3.6253588,CITE-seq,NK
46.9055,-7.360603,CITE-seq,NK
-32.495964,-0.61952084,CITE-seq,Naive CD4+ T
-27.64731,43.61437,CITE-seq,Effector CD4+ T
-20.987848,46.33671,CITE-seq,Effector CD4+ T
-2.0700886,53.11214,CITE-seq,Effector CD4+ T
-27.33288,-20.80773,CITE-seq,Naive CD4+ T
-54.330498,-10.284655,CITE-seq,Naive CD4+ T
-52.36706,18.272955,CITE-seq,Naive CD4+ T
54.464848,3.5671945,CITE-seq,NK
-31.187685,-1.2445735,CITE-seq,Naive CD4+ T
14.309289,2.8780131,CITE-seq,Monocytes
-39.3437,-18.04045,CITE-seq,Naive CD4+ T
5.398597,63.493526,CITE-seq,Effector CD4+ T
-42.41668,13.677596,CITE-seq,Naive CD4+ T
-7.613178,-51.875534,CITE-seq,Naive CD8+ T
-4.422203,59.626247,CITE-seq,Effector CD4+ T
-13.023514,49.86544,CITE-seq,Effector CD4+ T
-11.984014,-53.019558,CITE-seq,Naive CD8+ T
-54.88227,8.380958,CITE-seq,Naive CD4+ T
59.27402,-5.034816,CITE-seq,NK
1.2623299,-62.15397,CITE-seq,Naive CD8+ T
-51.301914,3.302039,CITE-seq,Naive CD4+ T
-32.0097,0.45870832,CITE-seq,Naive CD4+ T
53.2572,-7.0027714,CITE-seq,NK
-54.79401,-13.932059,CITE-seq,Naive CD4+ T
-2.1034534,-58.997196,CITE-seq,Naive CD8+ T
-24.203938,52.800007,CITE-seq,Effector CD4+ T
-57.328655,-16.60093,CITE-seq,Naive CD4+ T
-55.788246,-12.99356,CITE-seq,Naive CD4+ T
-12.83863,46.76142,CITE-seq,Effector CD4+ T
17.69553,28.774435,CITE-seq,Effector CD4+ T
60.22897,-1.3379825,CITE-seq,NK
-13.830948,51.141396,CITE-seq,Effector CD4+ T
3.3939085,50.72173,CITE-seq,Effector CD4+ T
-4.3015924,-62.65309,CITE-seq,Naive CD8+ T
38.77803,20.666002,CITE-seq,Effector CD8+ T
33.480236,22.845552,CITE-seq,Effector CD8+ T
62.2303,-0.49298203,CITE-seq,NK
-46.07369,1.2879025,CITE-seq,Naive CD4+ T
12.712679,60.240616,CITE-seq,Effector CD4+ T
58.145935,-22.386705,CITE-seq,NK
17.527702,51.907413,CITE-seq,Effector CD4+ T
53.68662,-3.7035367,CITE-seq,NK
-9.107789,-55.624874,CITE-seq,Naive CD8+ T
-29.320545,46.108166,CITE-seq,Effector CD4+ T
50.519413,29.10963,CITE-seq,Effector CD8+ T
0.4688607,57.71857,CITE-seq,Effector CD4+ T
55.84083,2.0902662,CITE-seq,NK
-32.899853,-1.5237589,CITE-seq,Naive CD4+ T
58.59181,-5.436042,CITE-seq,NK
58.565983,-18.19945,CITE-seq,NK
-20.79284,-4.628061,CITE-seq,Naive CD4+ T
-23.153465,50.50085,CITE-seq,Effector CD4+ T
-56.90919,2.9511285,CITE-seq,Naive CD4+ T
0.33841878,61.62735,CITE-seq,Effector CD4+ T
-22.654202,-17.177792,CITE-seq,Naive CD4+ T
-10.837556,-68.4453,CITE-seq,Naive CD8+ T
2.7458498,50.3595,CITE-seq,Effector CD4+ T
54.034824,28.860798,CITE-seq,Effector CD8+ T
-36.86195,2.7450478,CITE-seq,Naive CD4+ T
-51.676033,-14.751948,CITE-seq,Naive CD4+ T
27.854692,-28.040066,CITE-seq,B
-27.449192,-5.013535,CITE-seq,Naive CD4+ T
1.7339672,38.681267,CITE-seq,Effector CD4+ T
-49.87313,6.4212666,CITE-seq,Naive CD4+ T
-54.491352,-6.9087243,CITE-seq,Naive CD4+ T
-35.970955,-10.84554,CITE-seq,Naive CD4+ T
14.137843,2.316063,CITE-seq,Monocytes
8.030698,48.179256,CITE-seq,Effector CD4+ T
-53.95771,-21.304544,CITE-seq,Naive CD4+ T
-11.885108,-51.51575,CITE-seq,Naive CD8+ T
62.49513,-20.792414,CITE-seq,NK
31.482977,24.684092,CITE-seq,Effector CD8+ T
55.4105,3.7622197,CITE-seq,NK
-9.803422,52.922436,CITE-seq,Effector CD4+ T
-32.713295,-20.827991,CITE-seq,Naive CD4+ T
-12.740222,47.947216,CITE-seq,Effector CD4+ T
26.338486,-42.057728,CITE-seq,B
-61.203094,-11.24992,CITE-seq,Naive CD4+ T
-60.085888,13.966315,CITE-seq,Naive CD4+ T
-32.610554,-5.7614183,CITE-seq,Naive CD4+ T
-48.19458,17.223312,CITE-seq,Naive CD4+ T
29.57471,26.832159,CITE-seq,Effector CD8+ T
-52.262867,17.757685,CITE-seq,Naive CD4+ T
17.598667,53.61935,CITE-seq,Effector CD4+ T
54.744644,-2.903034,CITE-seq,NK
1.3297906,38.660385,CITE-seq,Effector CD4+ T
30.516884,22.01477,CITE-seq,Effector CD8+ T
-20.985746,42.854797,CITE-seq,Effector CD4+ T
-26.404219,50.44297,CITE-seq,Effector CD4+ T
-28.523659,-25.741167,CITE-seq,Naive CD4+ T
-13.759398,-54.558872,CITE-seq,Naive CD8+ T
-58.371098,9.906039,CITE-seq,Naive CD4+ T
2.7198877,-44.43714,CITE-seq,Naive CD8+ T
-9.681437,-72.99201,CITE-seq,Naive CD8+ T
-28.488443,-2.9636166,CITE-seq,Naive CD4+ T
-9.97624,38.03985,CITE-seq,Effector CD4+ T
-6.8340364,-54.090664,CITE-seq,Naive CD8+ T
4.048708,40.277645,CITE-seq,Effector CD4+ T
25.41307,-35.524673,CITE-seq,B
44.865845,-13.885689,CITE-seq,NK
-20.240355,0.5784556,CITE-seq,Naive CD4+ T
12.44915,60.54185,CITE-seq,Effector CD4+ T
57.650116,-13.786423,CITE-seq,NK
11.938537,-2.3139355,CITE-seq,Monocytes
12.814799,1.3663703,CITE-seq,Monocytes
35.861385,-44.07989,CITE-seq,B
55.824615,4.7706327,CITE-seq,NK
50.607677,24.880749,CITE-seq,Effector CD8+ T
56.695724,-21.508009,CITE-seq,NK
-5.1178617,42.81954,CITE-seq,Effector CD4+ T
-3.6760538,42.448383,CITE-seq,Effector CD4+ T
-27.618776,-18.783798,CITE-seq,Naive CD4+ T
26.512722,-40.101826,CITE-seq,B
55.926384,8.508826,CITE-seq,NK
26.825039,-44.37074,CITE-seq,B
-55.36981,-1.0879575,CITE-seq,Naive CD4+ T
6.3402586,-4.172774,CITE-seq,Monocytes
-38.842747,3.30923,CITE-seq,Naive CD4+ T
36.54211,21.101763,CITE-seq,Effector CD8+ T
-6.4640894,45.52813,CITE-seq,Effector CD4+ T
-23.789286,-11.18547,CITE-seq,Naive CD4+ T
-50.84261,-9.874424,CITE-seq,Naive CD4+ T
48.856487,27.186287,CITE-seq,Effector CD8+ T
-7.431439,-56.58998,CITE-seq,Naive CD8+ T
-25.775078,-6.7711196,CITE-seq,Naive CD4+ T
-1.7302935,55.295074,CITE-seq,Effector CD4+ T
-55.544453,19.360231,CITE-seq,Naive CD4+ T
-43.32386,18.09968,CITE-seq,Naive CD4+ T
49.529743,49.21349,CITE-seq,Effector CD8+ T
-55.93858,11.54468,CITE-seq,Naive CD4+ T
-37.957943,-10.695357,CITE-seq,Naive CD4+ T
-30.904999,11.556814,CITE-seq,Naive CD4+ T
-35.491695,-13.499282,CITE-seq,Naive CD4+ T
56.850006,-13.291784,CITE-seq,NK
-59.37905,-14.370992,CITE-seq,Naive CD4+ T
8.929805,61.836872,CITE-seq,Effector CD4+ T
51.483433,30.264736,CITE-seq,Effector CD8+ T
-54.19562,17.422283,CITE-seq,Naive CD4+ T
-44.38736,2.5858011,CITE-seq,Naive CD4+ T
55.942326,8.499321,CITE-seq,NK
-35.800022,10.208083,CITE-seq,Naive CD4+ T
-27.174109,5.2704525,CITE-seq,Naive CD4+ T
-35.42036,-10.9103,CITE-seq,Naive CD4+ T
14.484717,24.808697,CITE-seq,Effector CD4+ T
59.686897,-29.428503,CITE-seq,NK
-37.31106,-2.4132414,CITE-seq,Naive CD4+ T
-32.607567,7.486536,CITE-seq,Naive CD4+ T
-6.5859933,-49.916367,CITE-seq,Naive CD8+ T
4.7588015,-12.92021,CITE-seq,Monocytes
25.858574,-40.202385,CITE-seq,B
33.388897,-42.16352,CITE-seq,B
-3.8041255,42.63808,CITE-seq,Effector CD4+ T
-10.526683,53.143448,CITE-seq,Effector CD4+ T
-8.427168,-54.635807,CITE-seq,Naive CD8+ T
-13.739627,-53.468876,CITE-seq,Naive CD8+ T
52.024506,-8.258888,CITE-seq,NK
-21.333235,0.4101776,CITE-seq,Naive CD4+ T
-30.60399,-8.064415,CITE-seq,Naive CD4+ T
59.557587,-2.9394612,CITE-seq,NK
-48.11911,-20.432102,CITE-seq,Naive CD4+ T
-56.13013,-15.683235,CITE-seq,Naive CD4+ T
-23.922459,-3.8451538,CITE-seq,Naive CD4+ T
-47.50535,-12.997171,CITE-seq,Naive CD4+ T
-25.69868,11.063043,CITE-seq,Naive CD4+ T
50.20846,-18.432041,CITE-seq,NK
-61.339905,-11.184633,CITE-seq,Naive CD4+ T
-49.8939,0.43279043,CITE-seq,Naive CD4+ T
32.23892,20.701664,CITE-seq,Effector CD8+ T
-9.038452,-57.460136,CITE-seq,Naive CD8+ T
-21.065668,-70.69407,CITE-seq,Naive CD8+ T
-34.202312,-0.22228514,CITE-seq,Naive CD4+ T
17.978373,54.616817,CITE-seq,Effector CD4+ T
-21.882917,48.50003,CITE-seq,Effector CD4+ T
-25.941917,-21.357819,CITE-seq,Naive CD4+ T
-5.065043,-57.23319,CITE-seq,Naive CD8+ T
56.77975,-21.3977,CITE-seq,NK
-42.642254,9.690906,CITE-seq,Naive CD4+ T
-36.059498,18.469776,CITE-seq,Naive CD4+ T
-58.287247,-9.881788,CITE-seq,Naive CD4+ T
22.358397,-41.890144,CITE-seq,B
-6.248548,60.045635,CITE-seq,Effector CD4+ T
-14.83241,-52.790813,CITE-seq,Naive CD8+ T
-8.020372,36.559265,CITE-seq,Effector CD4+ T
-50.306557,-19.372847,CITE-seq,Naive CD4+ T
-2.3726218,37.912067,CITE-seq,Effector CD4+ T
30.239103,-39.718704,CITE-seq,B
-40.025337,17.696684,CITE-seq,Naive CD4+ T
13.024396,0.74769324,CITE-seq,Monocytes
-23.924099,-4.176692,CITE-seq,Naive CD4+ T
-30.813667,-1.1554575,CITE-seq,Naive CD4+ T
14.116659,25.448154,CITE-seq,Effector CD4+ T
-26.956646,-15.123052,CITE-seq,Naive CD4+ T
-11.880356,-49.44093,CITE-seq,Naive CD8+ T
-26.266838,4.631797,CITE-seq,Naive CD4+ T
31.782568,-38.72412,CITE-seq,B
-39.569424,-26.025694,CITE-seq,Naive CD4+ T
-3.5725815,-62.835423,CITE-seq,Naive CD8+ T
-12.970172,-67.64465,CITE-seq,Naive CD8+ T
-26.078388,-12.788424,CITE-seq,Naive CD4+ T
11.454647,-2.6507494,CITE-seq,Monocytes
-16.401464,46.07524,CITE-seq,Effector CD4+ T
-35.213062,13.358927,CITE-seq,Naive CD4+ T
-34.65977,4.898781,CITE-seq,Naive CD4+ T
-24.880777,43.112915,CITE-seq,Effector CD4+ T
-39.22336,-27.453756,CITE-seq,Naive CD4+ T
31.941252,20.708162,CITE-seq,Effector CD8+ T
-56.80255,-7.7894487,CITE-seq,Naive CD4+ T
-37.019016,13.908888,CITE-seq,Naive CD4+ T
54.256012,-23.308859,CITE-seq,NK
-5.3610744,-59.459663,CITE-seq,Naive CD8+ T
-54.67237,21.69791,CITE-seq,Naive CD4+ T
-50.84717,-4.391469,CITE-seq,Naive CD4+ T
1.920066,64.09072,CITE-seq,Effector CD4+ T
-32.6806,-12.591013,CITE-seq,Naive CD4+ T
25.78793,-40.192818,CITE-seq,B
58.256157,34.393227,CITE-seq,Effector CD8+ T
-56.173237,-17.575205,CITE-seq,Naive CD4+ T
49.847702,49.085014,CITE-seq,Effector CD8+ T
-47.28226,7.8234153,CITE-seq,Naive CD4+ T
53.75761,-2.12843,CITE-seq,NK
-27.610428,43.437862,CITE-seq,Effector CD4+ T
8.179533,5.977793,CITE-seq,Monocytes
-12.652027,-51.209263,CITE-seq,Naive CD8+ T
-51.313236,-20.839054,CITE-seq,Naive CD4+ T
-41.38617,-24.190687,CITE-seq,Naive CD4+ T
-58.88739,11.932554,CITE-seq,Naive CD4+ T
-31.229206,-4.950928,CITE-seq,Naive CD4+ T
68.417465,-9.433738,CITE-seq,NK
-45.053864,16.376463,CITE-seq,Naive CD4+ T
56.47167,5.826558,CITE-seq,NK
-15.201832,-64.45304,CITE-seq,Naive CD8+ T
39.239555,-16.576323,CITE-seq,NK
-7.135163,45.17632,CITE-seq,Effector CD4+ T
-8.631848,-66.868515,CITE-seq,Naive CD8+ T
26.372349,-31.628849,CITE-seq,B
5.4179683,-10.854021,CITE-seq,Monocytes
43.931328,-8.08069,CITE-seq,NK
-8.02884,-59.916473,CITE-seq,Naive CD8+ T
-52.15474,16.619,CITE-seq,Naive CD4+ T
-7.7290606,-64.715965,CITE-seq,Naive CD8+ T
59.30604,-4.6310663,CITE-seq,NK
-4.640389,2.7599714,CITE-seq,Monocytes
-1.7042989,-40.86728,CITE-seq,Naive CD8+ T
0.6161132,-45.102905,CITE-seq,Naive CD8+ T
-40.310886,-25.076189,CITE-seq,Naive CD4+ T
-46.88004,-26.316952,CITE-seq,Naive CD4+ T
29.949255,21.851065,CITE-seq,Effector CD8+ T
-38.927162,-11.54179,CITE-seq,Naive CD4+ T
-50.603264,-8.1985235,CITE-seq,Naive CD4+ T
-40.38583,18.237635,CITE-seq,Naive CD4+ T
-9.035527,-71.3194,CITE-seq,Naive CD8+ T
3.6237118,-12.324676,CITE-seq,Monocytes
-27.64078,-18.653236,CITE-seq,Naive CD4+ T
-32.35247,45.759235,CITE-seq,Effector CD4+ T
-7.214014,-70.07531,CITE-seq,Naive CD8+ T
40.56706,25.488482,CITE-seq,Effector CD8+ T
-2.2756462,-40.934677,CITE-seq,Naive CD8+ T
5.0081053,1.6651999,CITE-seq,Monocytes
51.54688,-6.416226,CITE-seq,NK
30.881756,22.6712,CITE-seq,Effector CD8+ T
-3.894664,50.29248,CITE-seq,Effector CD4+ T
-32.571777,-12.687559,CITE-seq,Naive CD4+ T
3.9139853,48.345676,CITE-seq,Effector CD4+ T
-41.833897,-9.468905,CITE-seq,Naive CD4+ T
59.873226,-6.888075,CITE-seq,NK
-59.886253,9.637994,CITE-seq,Naive CD4+ T
-16.718454,-54.401768,CITE-seq,Naive CD8+ T
17.282595,29.739376,CITE-seq,Effector CD4+ T
-20.719957,53.841843,CITE-seq,Effector CD4+ T
-13.645501,-72.113045,CITE-seq,Naive CD8+ T
-5.354015,-42.091892,CITE-seq,Naive CD8+ T
-6.9165883,-66.594986,CITE-seq,Naive CD8+ T
-0.6580099,-47.8225,CITE-seq,Naive CD8+ T
-56.94237,-7.517369,CITE-seq,Naive CD4+ T
-28.074055,1.2550523,CITE-seq,Naive CD4+ T
-31.63405,-22.598282,CITE-seq,Naive CD4+ T
19.28541,7.6764755,CITE-seq,Monocytes
-31.093618,48.498722,CITE-seq,Effector CD4+ T
-16.86627,42.525345,CITE-seq,Effector CD4+ T
-52.64561,-15.302486,CITE-seq,Naive CD4+ T
8.398574,46.50384,CITE-seq,Effector CD4+ T
-49.867657,8.288962,CITE-seq,Naive CD4+ T
-49.37241,-23.208746,CITE-seq,Naive CD4+ T
-9.208278,-63.093285,CITE-seq,Naive CD8+ T
12.442659,2.6476278,CITE-seq,Monocytes
42.23384,29.63142,CITE-seq,Effector CD8+ T
-24.198584,-10.13386,CITE-seq,Naive CD4+ T
-55.053246,-13.348921,CITE-seq,Naive CD4+ T
-31.72695,42.184868,CITE-seq,Effector CD4+ T
-54.459587,-10.694188,CITE-seq,Naive CD4+ T
-54.643723,11.254012,CITE-seq,Naive CD4+ T
4.4450326,52.56078,CITE-seq,Effector CD4+ T
15.634213,0.7640315,CITE-seq,Monocytes
-38.69233,6.44767,CITE-seq,Naive CD4+ T
-6.4867144,-52.218494,CITE-seq,Naive CD8+ T
-17.604347,42.527588,CITE-seq,Effector CD4+ T
-51.171337,-14.294567,CITE-seq,Naive CD4+ T
-4.664687,-69.062,CITE-seq,Naive CD8+ T
-55.043854,15.53462,CITE-seq,Naive CD4+ T
-8.555317,-61.941013,CITE-seq,Naive CD8+ T
18.522532,52.48141,CITE-seq,Effector CD4+ T
18.403759,26.141651,CITE-seq,Effector CD4+ T
